,md_earn_wne_p6,PREDDEG,HIGHDEG,CONTROL,NUMBRANCH,AVGFACSAL,TUITFTE,UGDS,UGDS_NRA,PPTUG_EF,UG25abv,PAR_ED_PCT_1STGEN,DEP_INC_AVG,IND_INC_AVG,COMP_ORIG_YR2_RT,WDRAW_ORIG_YR2_RT,ENRL_ORIG_YR2_RT,COMP_ORIG_YR4_RT,WDRAW_ORIG_YR4_RT,ENRL_ORIG_YR4_RT,OVERALL_YR2_N,OVERALL_YR3_N,OVERALL_YR4_N,OVERALL_YR6_N,OVERALL_YR8_N,count_nwne_p6,DEBT_MDN,GRAD_DEBT_MDN,WDRAW_DEBT_MDN
5322,56100,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,9204,18534,1632,0.1232,0.0355,0.0664,0.340028694,62065.32432,20397.36479,0.04802259887,0.155367231638,0.590395480226,0.319277108434,0.210843373494,0.10843373494,354,330,332,414,449,55,15375.0,17500.0,13375.0
5323,31900,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,2,7306,22940,2973,0.1329,0.0518,0.1004,0.184501845,96619.88864,21906.1877,0.220757825371,0.103789126853,0.454695222405,0.554072096128,0.156208277704,0.052069425901,607,671,749,703,693,177,15625.0,19125.0,10000.0
5324,65600,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,2,10434,20728,5539,0.0267,0.0009,0.0217,0.143286573,126826.3986,20587.11613,0.0763956905,0.049951028404,0.724779627816,0.752120640905,0.078228086711,0.028275212064,1021,908,1061,1117,972,67,19125.0,19818.0,12000.0
5325,22000,Predominantly associate's-degree granting,Associate degree,Private for-profit,2,4142,9711,1358,0.0007,0.2496,0.556,0.577795153,24282.3525,14094.60339,0.335064935065,0.453246753247,0.064935064935,0.340652446675,0.422208281054,0.009410288582,1540,1395,1594,1576,884,481,9500.0,9500.0,8634.0
5326,48700,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,8613,17911,12456,0.0455,0.0564,0.1084,0.231656393,91037.65756,23345.83537,0.192828393707,0.102451518478,0.50018294914,0.551251956182,0.133411580595,0.099765258216,2733,2453,2556,2391,2404,290,18250.0,19856.0,13000.0
5327,45300,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,11133,19002,5291,0.0756,0.021,0.0474,0.155248619,109390.0653,33567.985,0.147455867082,0.033229491173,0.655244029076,0.768898488121,0.07343412527,0.024838012959,963,979,926,887,849,75,17625.0,18325.0,13000.0
5328,30100,Predominantly associate's-degree granting,Associate degree,Public,1,8899,3009,6611,0.0192,0.301,0.3183,0.44951307,55726.17045,28345.39077,0.123762376238,0.228712871287,0.209900990099,0.112612612613,0.183183183183,0.054054054054,1010,742,666,717,680,156,4855.0,7272.5,4500.0
5329,35100,Predominantly bachelor's-degree granting,Bachelor's degree,Private nonprofit,2,5294,25211,704,0.0014,0.0313,0.1602,0.324742268,74945.92241,32203.71683,0.325842696629,0.110112359551,0.350561797753,0.58,0.150909090909,0.030909090909,445,492,550,546,634,50,16822.0,19125.0,11000.0
5330,35100,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,2,5590,6764,806,0.0037,0.3102,0.4127,0.324742268,74945.92241,32203.71683,0.325842696629,0.110112359551,0.350561797753,0.58,0.150909090909,0.030909090909,445,492,550,546,634,50,16822.0,19125.0,11000.0
5331,35600,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,7332,11404,2451,0.0747,0.1024,0.1229,0.41010101,63647.50077,29759.95026,0.07779886148,0.180265654649,0.417457305503,0.363148479428,0.200357781753,0.055456171735,527,514,559,501,478,99,12277.5,17250.0,9375.0
5332,57100,Predominantly associate's-degree granting,Associate degree,Private nonprofit,1,6050,9531,289,0.0,0.4256,0.4706,0.365,81784.7792,42473.81031,0.664122137405,0.106870229008,0.083969465649,0.790909090909,0.090909090909,0.0,131,97,110,108,115,7,12000.0,12376.0,9500.0
5333,35200,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,6450,13551,2993,0.014,0.0498,0.0847,0.300514801,87715.28828,20754.12013,0.151691948658,0.10268378063,0.515752625438,0.582004555809,0.161731207289,0.027334851936,857,855,878,793,754,49,16500.0,18125.0,10750.0
5334,36600,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,7953,14949,1414,0.0085,0.0537,0.0557,0.359143328,102130.3849,20552.70431,0.07492795389,0.138328530259,0.478386167147,0.397142857143,0.245714285714,0.045714285714,347,361,350,359,368,37,14625.0,19125.0,10500.0
5335,32700,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,9005,25232,1295,0.0347,0.0278,0.0388,0.103846154,104320.5214,14516.01782,0.258426966292,0.044943820225,0.483146067416,0.778985507246,0.065217391304,0.0,267,298,276,256,242,39,13125.0,13125.0,5375.0
5336,26100,Predominantly associate's-degree granting,Associate degree,Public,1,5592,1577,3424,0.0006,0.2804,0.2945,0.450722733,52486.75322,18399.44103,0.119307832423,0.335154826958,0.140255009107,0.125552608311,0.327144120248,0.030946065429,1098,1058,1131,1093,1013,251,5200.0,7800.0,4964.0
5337,43500,Predominantly bachelor's-degree granting,Bachelor's degree,Private nonprofit,1,8407,15078,3217,0.0037,0.0364,0.0414,0.204881182,115728.964,17364.24739,0.090425531915,0.066489361702,0.61170212766,0.685503685504,0.083538083538,0.012285012285,752,730,814,765,754,57,19000.0,19125.0,9500.0
5338,43400,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,2,7699,12049,1132,0.0018,0.2677,0.4017,0.41730038,90888.77563,39573.498,0.158546655656,0.179190751445,0.493806771263,0.407239819005,0.296832579186,0.056108597285,1211,1126,1105,1058,961,106,16441.0,18913.5,13625.0
5339,43400,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,2,7384,17490,3827,0.0,0.1866,0.2415,0.41730038,90888.77563,39573.498,0.158546655656,0.179190751445,0.493806771263,0.407239819005,0.296832579186,0.056108597285,1211,1126,1105,1058,961,106,16441.0,18913.5,13625.0
5340,41600,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,10838,18299,12115,0.0455,0.0324,0.0405,0.341174325,71766.62253,19054.26717,0.067763157895,0.153289473684,0.488157894737,0.501289490651,0.152804642166,0.037717601547,3040,2993,3102,2891,2827,351,17125.0,19125.0,10000.0
5341,32300,Predominantly certificate-degree granting,Associate degree,Private for-profit,1,4058,6473,724,0.0,0.4503,0.6466,0.493103448,53741.34401,31912.90539,0.096899224806,0.399224806202,0.282945736434,0.183098591549,0.370892018779,0.103286384977,258,265,213,279,243,97,7500.0,11277.5,6334.0
5342,32500,Predominantly associate's-degree granting,Bachelor's degree,Public,1,6184,2788,3433,0.028,0.0734,0.153,0.376948318,62403.93525,27730.03747,0.073624595469,0.434466019417,0.147249190939,0.042789223455,0.52852614897,0.0206022187,1236,1151,1262,1300,1346,161,9590.0,13382.0,8750.0
5343,28500,Predominantly associate's-degree granting,Bachelor's degree,Public,1,6465,2524,2988,0.0753,0.1392,0.2509,0.443260769,54969.34223,24784.51841,0.283625730994,0.313840155945,0.098440545809,0.369786839666,0.274328081557,0.016682113068,1026,1010,1079,1060,999,201,8375.0,14500.0,6184.0
5344,26900,Predominantly associate's-degree granting,Bachelor's degree,Public,1,6761,3280,2687,0.0082,0.048,0.0854,0.362699639,67874.45085,19348.34371,0.075095057034,0.327946768061,0.160646387833,0.217204301075,0.350537634409,0.018279569892,1052,981,930,1002,1008,136,8375.0,13625.0,7500.0
5345,39900,Predominantly bachelor's-degree granting,Bachelor's degree,Public,1,8366,4314,6147,0.0089,0.2147,0.2696,0.415145985,77952.798,30417.32642,0.010221465077,0.27597955707,0.390971039182,0.022491349481,0.442906574394,0.075259515571,1174,1090,1156,959,1057,144,9000.0,13062.5,9000.0
5346,26500,Predominantly associate's-degree granting,Bachelor's degree,Public,1,5970,2627,3211,0.0084,0.0757,0.2101,0.423756679,55474.75082,19076.49517,0.223754789272,0.288888888889,0.099616858238,0.270367700072,0.304974765681,0.023071377073,1305,1265,1387,1416,1357,266,9500.0,15625.0,8419.5
5347,38600,Predominantly bachelor's-degree granting,Graduate degree,Public,1,9960,4789,12797,0.0274,0.0441,0.0753,0.286095781,83566.83983,20691.00782,0.172133614204,0.122780619922,0.493229009931,0.448849878935,0.252118644068,0.036016949153,3323,3067,3304,2651,2788,299,14750.0,17125.0,10770.0
5348,45300,Predominantly bachelor's-degree granting,Graduate degree,Public,1,9383,5030,11635,0.096,0.0351,0.0442,0.240812668,89642.21612,21827.29344,0.15356754799,0.063020644694,0.599058312206,0.65277096616,0.09955860716,0.032368808239,2761,2201,2039,2133,2108,194,14438.0,15500.0,11000.0
5349,39500,Predominantly bachelor's-degree granting,Graduate degree,Public,1,10261,5772,19149,0.1317,0.0643,0.0867,0.26763312,81731.11228,21082.54386,0.22001934236,0.098887814313,0.458413926499,0.548553212359,0.134379597842,0.065228052967,4136,3999,4078,4307,3884,355,13750.0,16250.0,10000.0
5350,42800,Predominantly bachelor's-degree granting,Graduate degree,Public,1,10282,5200,16034,0.0699,0.0644,0.1071,0.325259516,75773.96679,29772.76136,0.136083743842,0.096982758621,0.544334975369,0.489146595302,0.160273565269,0.066607195956,3248,3320,3363,2878,3143,429,14273.0,16375.0,10875.0
5351,32400,Predominantly bachelor's-degree granting,Graduate degree,Public,1,8621,3637,1569,0.0076,0.0274,0.0718,0.241758242,88667.87831,18893.50588,0.183727034121,0.10498687664,0.477690288714,0.519379844961,0.175710594315,0.054263565891,381,355,387,361,331,39,14092.0,17125.0,9508.0
5352,34900,Predominantly bachelor's-degree granting,Graduate degree,Public,1,7434,3822,7101,0.0075,0.0883,0.1563,0.311458058,81519.79738,24334.17949,0.038038038038,0.276776776777,0.494494494494,0.172360248447,0.503105590062,0.068322981366,1998,2101,1932,1790,1867,147,15762.0,17500.0,15625.0
5353,31200,Predominantly bachelor's-degree granting,Graduate degree,Public,1,7524,4027,9626,0.009,0.089,0.1923,0.327569267,70882.56677,21405.6976,0.152249134948,0.179930795848,0.439830834295,0.408022690438,0.226499189627,0.08265802269,2601,2633,2468,2433,2385,236,14308.5,18527.5,10207.0
5354,36100,Predominantly bachelor's-degree granting,Graduate degree,Public,1,6680,4407,6130,0.0067,0.0131,0.0588,0.270163934,97875.92226,22611.16914,0.162414436839,0.069695084007,0.540136901058,0.615621156212,0.113776137761,0.037515375154,1607,1496,1626,1601,1581,85,15375.0,17125.0,9000.0
5355,33100,Predominantly bachelor's-degree granting,Graduate degree,Public,1,7042,3817,5311,0.0143,0.0213,0.0588,0.245607614,84899.7089,17077.44151,0.143625192012,0.128264208909,0.483870967742,0.555555555556,0.138720538721,0.057239057239,1302,1206,1485,1334,1210,90,15750.0,19125.0,10000.0
5356,35100,Predominantly bachelor's-degree granting,Graduate degree,Public,1,7004,4778,6318,0.032,0.0839,0.1172,0.300731613,91020.9952,26780.88112,0.207401696222,0.101773323053,0.508095605243,0.57586450247,0.155963302752,0.045871559633,1297,1241,1417,1368,1352,150,14150.5,16125.0,8720.5
5357,33000,Predominantly bachelor's-degree granting,Graduate degree,Public,1,6525,3693,5650,0.0165,0.0159,0.0392,0.289818182,92731.89268,18846.16164,0.158707865169,0.080056179775,0.525280898876,0.6109260493,0.095936042638,0.043304463691,1424,1343,1501,1583,1581,119,15500.0,18125.0,8750.0
5358,33100,Predominantly bachelor's-degree granting,Graduate degree,Public,1,7131,3890,7145,0.0111,0.0536,0.0994,0.299503008,85284.72263,19332.58255,0.133168316832,0.135148514851,0.462871287129,0.47838756678,0.18018455561,0.050024283633,2020,1893,2059,1821,2067,188,15791.5,18968.0,11000.0
5359,29300,Predominantly bachelor's-degree granting,Graduate degree,Public,1,6537,3879,3692,0.033,0.0206,0.0835,0.333333333,76422.50915,20508.94529,0.103351955307,0.162942271881,0.43947858473,0.426395939086,0.21116751269,0.049746192893,1074,948,985,976,962,145,14317.5,17875.5,9659.5
5360,26000,Predominantly bachelor's-degree granting,Graduate degree,Public,1,7606,5329,3830,0.0178,0.0577,0.124,0.238382619,91299.01839,22643.79248,0.116279069767,0.148394241417,0.482834994463,0.451205510907,0.222732491389,0.041331802526,903,835,871,832,814,130,15500.0,17425.0,10876.0
5361,35600,Predominantly bachelor's-degree granting,Graduate degree,Public,1,8151,3462,3696,0.016,0.1426,0.262,0.376584188,60245.59739,25867.70973,0.075268817204,0.220430107527,0.462365591398,0.238095238095,0.337662337662,0.102813852814,930,874,924,792,671,120,12799.0,15250.0,11865.5
5362,33200,Predominantly bachelor's-degree granting,Graduate degree,Public,1,7142,4318,5810,0.0663,0.046,0.095,0.295774648,85094.6322,21316.17103,0.148409893993,0.143462897527,0.474911660777,0.496626180837,0.172064777328,0.049257759784,1415,1414,1482,1401,1315,106,14611.5,17125.0,9988.0
5363,44600,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,9277,19070,13243,0.0532,0.0387,0.0426,0.19956943,104693.3457,24281.7803,0.09094633347,0.056943875461,0.699713232282,0.674254317111,0.125588697017,0.029434850863,2441,2287,2548,2060,1666,178,17500.0,19125.0,14162.5
5364,26700,Predominantly associate's-degree granting,Associate degree,Private for-profit,1,5408,12429,4352,0.0115,0.0632,0.475,0.563069909,24813.26509,13637.18168,0.003902982994,0.549484248676,0.07973236688,0.137746710526,0.504523026316,0.010690789474,3587,2497,2432,1733,2887,700,6770.0,15814.0,6666.0
5365,24600,Predominantly associate's-degree granting,Associate degree,Public,1,6270,3140,3383,0.0296,0.1638,0.2917,0.443431413,55480.26785,19167.61073,0.180711610487,0.337078651685,0.106741573034,0.195367573011,0.324269889225,0.018126888218,1068,1027,993,1081,962,198,6558.0,10439.0,5584.0
5366,26100,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,6335,13555,8222,0.0002,0.2167,0.4504,0.367063492,55015.30085,21697.07175,0.154135338346,0.1875,0.329417293233,0.205442583732,0.193779904306,0.069078947368,2128,2848,3344,3299,2714,1165,11625.0,13750.0,10500.0
5367,33800,Predominantly associate's-degree granting,Associate degree,Private nonprofit,1,4255,12729,1150,0.0009,0.4191,0.5551,0.459516299,60367.96561,29607.15484,0.131818181818,0.468181818182,0.138636363636,0.229166666667,0.452083333333,0.035416666667,440,427,480,483,308,68,13660.0,20000.0,12492.0
5368,25600,Predominantly associate's-degree granting,Associate degree,Public,1,6457,3453,2380,0.0038,0.2786,0.2299,0.457120378,52140.56541,19967.99484,0.212653778559,0.237258347979,0.126537785589,0.198487712665,0.249527410208,0.039697542533,569,519,529,592,573,135,5000.0,7000.0,4500.0
5369,34000,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,6476,15085,2478,0.023,0.1699,0.2235,0.403134796,72609.12029,49253.07323,0.143817204301,0.14247311828,0.407258064516,0.455120101138,0.180783817952,0.045512010114,744,756,791,735,710,58,13998.0,19500.0,7125.0
5370,26100,Predominantly bachelor's-degree granting,Graduate degree,Private for-profit,1,4055,27170,3378,0.1912,0.0388,0.1097,0.236078431,93444.06782,20746.80679,0.136243386243,0.160052910053,0.530423280423,0.591784338896,0.219512195122,0.024390243902,756,668,779,610,631,148,17500.0,19125.0,14625.0
5371,31800,Predominantly associate's-degree granting,Associate degree,Private for-profit,1,4681,8605,1296,0.0,0.1381,0.4065,0.506493507,42704.06068,27227.44594,0.316720257235,0.38424437299,0.106109324759,0.373660030628,0.407350689127,0.015313935681,622,612,653,542,642,125,10683.0,19125.0,7500.0
5372,31400,Predominantly associate's-degree granting,Associate degree,Public,1,10214,3584,12566,0.0185,0.3981,0.3457,0.465677647,44992.64909,23524.70587,0.064403394908,0.209186220669,0.205192211682,0.054469273743,0.192737430168,0.042597765363,2003,1676,1432,1412,1264,309,5500.0,8250.0,5250.0
5373,27500,Predominantly associate's-degree granting,Associate degree,Private for-profit,1,5273,16869,592,0.0034,0.0,0.076,0.612903226,29146.5561,15339.80993,0.698113207547,0.160377358491,0.0,0.783505154639,0.106529209622,0.0,318,307,291,299,348,62,11600.0,13027.0,5500.0
5374,42900,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,8001,20064,2853,0.0,0.0266,0.0063,0.076215506,125174.7142,12774.5634,0.112820512821,0.084615384615,0.448717948718,0.459595959596,0.199494949495,0.032828282828,390,337,396,376,425,102,13250.0,15011.5,11175.0
5375,32100,Predominantly bachelor's-degree granting,Graduate degree,Public,1,7349,4476,14698,0.0048,0.0443,0.0748,0.244201649,88087.24274,22890.64976,0.109733183014,0.100338218715,0.605787298008,0.532117695814,0.155408205553,0.082469954414,2661,2366,2413,2131,2001,217,14000.0,16000.0,9306.0
5376,23700,Predominantly associate's-degree granting,Associate degree,Public,1,4936,956,4960,0.0028,0.5774,0.4251,0.411317568,34204.92401,18667.27781,0.056930693069,0.194306930693,0.273514851485,0.065,0.1425,0.0725,808,749,800,797,704,220,6500.0,7164.5,6346.0
5377,32400,Predominantly bachelor's-degree granting,Bachelor's degree,Private nonprofit,1,5069,18060,1126,0.0222,0.2211,0.2896,0.413649025,66849.04662,33766.79649,0.097765363128,0.220670391061,0.371508379888,0.329974811083,0.269521410579,0.057934508816,358,339,397,357,345,35,14625.0,21125.0,9500.0
5378,21300,Predominantly associate's-degree granting,Associate degree,Public,1,4815,506,1863,0.0,0.4573,0.4837,0.563243243,24383.74465,17240.42837,0.082089552239,0.141791044776,0.248756218905,0.045454545455,0.11038961039,0.074675324675,402,302,308,347,341,134,3500.0,5115.5,3500.0
5379,31200,Predominantly bachelor's-degree granting,Bachelor's degree,Private nonprofit,1,4323,7741,1613,0.0267,0.0645,0.4725,0.362244898,93842.2806,37011.64735,0.128772635815,0.181086519115,0.402414486922,0.385416666667,0.174479166667,0.065104166667,497,537,384,220,206,26,13000.0,18375.0,7500.0
5380,21700,Predominantly associate's-degree granting,Associate degree,Public,1,4577,767,3970,0.0003,0.4605,0.3904,0.531356344,39178.30152,21203.09891,0.127403846154,0.151442307692,0.254807692308,0.080181543116,0.105900151286,0.087745839637,832,654,661,701,658,201,7500.0,10500.0,6500.0
5381,36900,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,5665,9212,4209,0.0,0.2723,0.2746,0.325928918,73222.94109,35901.68677,0.096803652968,0.141552511416,0.438356164384,0.490322580645,0.146543778802,0.036866359447,1095,956,1085,934,969,113,14000.0,17125.0,11320.0
5382,22600,Predominantly associate's-degree granting,Associate degree,Public,1,5093,1069,7945,0.0001,0.5066,0.4102,0.436980948,44230.12799,18310.99681,0.046464646465,0.214141414141,0.230976430976,0.062594268477,0.153846153846,0.065610859729,1485,1240,1326,1383,1233,440,5500.0,6500.0,5500.0
5383,17700,Predominantly certificate-degree granting,Associate degree,Public,1,4733,766,1605,0.0,0.5065,0.4471,0.493962678,34387.63909,19125.47461,0.104838709677,0.120967741935,0.263440860215,0.079510703364,0.100917431193,0.110091743119,372,334,327,388,368,155,3500.0,5750.0,3500.0
